amfi_rank, amfi_cname, amfi_isin, amfi_ticker, amfi_mcap, amfi_captype
1322, Samkrg pistons rings, INE706B01012, SAMKRG, 284, Small Cap
1323, Moneytech finlease, INE632R01016, , 283, Small Cap
1324, Kopran, INE082A01010, KOPRAN$, 283, Small Cap
1325, Ptc industries, INE596F01018, PTCIL, 281, Small Cap
1326, Raj television network, INE952H01027, RAJTV, 281, Small Cap
1327, Dragarwals eye hospital, INE934C01018, DRAGARW, 280, Small Cap
1328, Pritika auto industries, INE583R01011, PRITIKAUTO, 279, Small Cap
1329, Gcm securities, INE168O01026, GCMSECU, 278, Small Cap
1330, Sadhana nitrochem, INE888C01016, SADHNANI, 278, Small Cap
1331, Jay shree tea industries, INE364A01020, JAYSHREETEA, 277, Small Cap
1332, Vikas wsp, INE706A01022, VIKASWSP, 276, Small Cap
1333, Quasar, INE855P01033, QUASAR, 274, Small Cap
1334, Ps it infrastructure services, INE953M01033, PSITINFRA, 273, Small Cap
1335, Yamini investments company, INE457N01025, YAMNINV, 272, Small Cap
1336, Indsil hydro power manganese, INE867D01018, INDSILHYD, 272, Small Cap
1337, Gujarat sidhee cement, INE542A01039, GSCLCEMENT, 272, Small Cap
1338, Asi industries, INE443A01030, ASIIL, 272, Small Cap
1339, Bajaj healthcare, INE411U01019, BAJAJHCARE, 271, Small Cap
1340, Hitech corporation, INE120D01012, HITECHCORP, 271, Small Cap
1341, New delhi television, INE155G01029, NDTV, 269, Small Cap
1342, Kappac pharma, INE601D01011, KAPPH, 268, Small Cap
1343, Ngl fine chem, INE887E01022, NGLFINE, 267, Small Cap
1344, Rk manufacturing company, INE423E01018, , 266, Small Cap
1345, Chemfab alkalis, INE783X01023, CHEMFABALKA, 266, Small Cap
1346, Orient press, INE609C01024, ORIENTLTD, 266, Small Cap
1347, Partani appliances, INE217P01010, PARTANI, 266, Small Cap
1348, Blue circle services, INE526K01031, BLCISER, 264, Small Cap
1349, Jhs svendgaard laboratories, INE544H01014, JHS, 264, Small Cap
1350, Pudumjee paper products, INE865T01018, PDMJEPAPER, 263, Small Cap
1351, Foods inns, INE976E01023, FOODSIN, 263, Small Cap
1352, Dharamsi morarji chemical co, INE505A01010, DHARAMSI, 262, Small Cap
1353, Pearl global industries, INE940H01014, HOPFL, 262, Small Cap
1354, Aditya consumer marketing, INE427V01013, ACML, 262, Small Cap
1355, Eimco elecon, INE158B01016, EIMCOELECO, 261, Small Cap
1356, Zenotech laboratories, INE486F01012, ZENOTECH, 261, Small Cap
1357, Ducon infratechnologies, INE741L01018, DUCON, 261, Small Cap
1358, Moryo industris, INE346M01022, MORYOIND, 261, Small Cap
1359, Diamond power infrastructure, INE989C01012, DIACABLE, 260, Small Cap
1360, Sahyadri industries, INE280H01015, SAHYADRI, 260, Small Cap
1361, Yash papers, INE551D01018, YASHPPR, 260, Small Cap
1362, S v global mill, INE159L01013, SVGLOBAL, 258, Small Cap
1363, Panasonic energy co, INE795A01017, PANAENERG, 258, Small Cap
1364, Sree rayalaseema hi strength hypo, INE917H01012, SRHHYPOLTD, 258, Small Cap
1365, Rajratan global wire, INE451D01011, RAJGLOWIR, 258, Small Cap
1366, Dolat investments, INE966A01022, DOLAT, 257, Small Cap
1367, Gammon infrastructure projects, INE181G01025, GAMMNINFRA, 257, Small Cap
1368, Compuage infocom, INE070C01037, COMPUAGE, 257, Small Cap
1369, Satia industries, INE170E01015, SATIA, 255, Small Cap
1370, Sinclairs hotels, INE985A01014, SINCLAIR, 255, Small Cap
1371, Maha rashtra apex corporation, INE843B01013, MAHAPEXLTD, 254, Small Cap
1372, The mandhana retail ventures, INE759V01019, TMRVL, 254, Small Cap
1373, Verum properties, INE501R01013, , 253, Small Cap
1374, Share securities, INE932X01018, SISL, 253, Small Cap
1375, Aym syntex, INE193B01039, AYMSYNTEX, 253, Small Cap
1376, Shanti educational initiatives, INE440T01010, SEIL, 253, Small Cap
1377, Aries agro, INE298I01015, ARIES, 252, Small Cap
1378, Trf, INE391D01019, TRF, 251, Small Cap
1379, Lycos internet, INE425B01027, LYCOS, 251, Small Cap
1380, Mangalam drugs organics, INE584F01014, MANGALAM, 250, Small Cap
1381, Arihant capital markets, INE420B01028, ARIHCAPM, 250, Small Cap
1382, Vishvjyoti trading, INE025N01020, VISJYTR, 249, Small Cap
1383, Milkfood, INE588G01013, MLKFOOD, 249, Small Cap
1384, Mukta agriculture, INE160O01031, MUKTA, 249, Small Cap
1385, Jay ushin, INE289D01015, JAYUSH, 247, Small Cap
1386, Kamat hotels, INE967C01018, KAMATHOTEL, 247, Small Cap
1387, Ece industries, INE588B01014, ECEIND, 246, Small Cap
1388, Msr   , INE331L01026, MSRINDIA, 246, Small Cap
1389, Black rose industries, INE761G01016, BLACKROSE, 245, Small Cap
1390, Lakshmi mills company, INE938C01019, LAKSHMIMIL, 245, Small Cap
1391, Shyam century ferrous, INE979R01011, SCFL, 245, Small Cap
1392, Gayatri highways, INE287Z01012, GAYAHWS, 243, Small Cap
1393, Skm egg products exports, INE411D01015, SKMEGGPROD, 243, Small Cap
1394, Dhunseri investments, INE320L01011, DHUNINV, 243, Small Cap
1395, Simplex trading agencies, INE518H01018, SMPLXTR, 242, Small Cap
1396, Veljan denison, INE232E01013, DENISON, 242, Small Cap
1397, Saksoft, INE667G01015, SAKSOFT, 242, Small Cap
1398, Kriti industries, INE479D01038, KRITIIND, 241, Small Cap
1399, Nahar capital financial services, INE049I01012, NAHARCAP, 240, Small Cap
1400, Lasa supergenerics, INE670X01014, LASA, 239, Small Cap
1401, Scooters, INE959E01011, SCOOTER, 239, Small Cap
1402, Tilaknagar industries, INE133E01013, TI, 239, Small Cap
1403, Zim laboratories, INE518E01015, ZIMLAB, 239, Small Cap
1404, Industrial investment trust, INE886A01014, IITL, 238, Small Cap
1405, Stampede capital, INE224E01028, STAMPEDE, 238, Small Cap
1406, Iris mediaworks, INE974C01022, CHANNELG, 237, Small Cap
1407, Mauria udyog, INE150D01019, MUL, 235, Small Cap
1408, Websol energy system, INE855C01015, WEBELSOLAR, 233, Small Cap
1409, Kp energy, INE127T01013, KPEL, 232, Small Cap
1410, Dhunseri tea industries, INE341R01014, DHUNTEAIND, 231, Small Cap
1411, Smartlink holdings, INE178C01020, SMARTLINK, 230, Small Cap
1412, Bhagiradha chemicals industries, INE414D01019, BHAGCHEM, 230, Small Cap
1413, Technofab engineering, INE509K01011, TECHNOFAB, 229, Small Cap
1414, Nile, INE445D01013, NILE, 229, Small Cap
1415, Pasupati acrylon, INE818B01023, PASUPTAC, 229, Small Cap
1416, Pitti engineering, INE450D01021, PITTIENG, 229, Small Cap
1417, Kakatiya cement sugar industries, INE437B01014, KAKATCEM, 229, Small Cap
1418, Fedders electric engineering, INE249C01011, FEDDERELEC, 229, Small Cap
1419, Kohinoor foods, INE080B01012, KOHINOOR, 229, Small Cap
1420, Majestic research services solutions, INE196R01012, MRSS, 228, Small Cap
1421, Uttam galva steels, INE699A01011, UTTAMSTL, 227, Small Cap
1422, Shreyans industries, INE231C01019, SHREYANIND, 227, Small Cap
1423, Jmt auto, INE988E01036, JMTAUTOLTD, 225, Small Cap
1424, Jubilant industries, INE645L01011, JUBLINDS, 225, Small Cap
1425, Cineline, INE704H01022, CINELINE, 224, Small Cap
1426, Signet industries, INE529F01027, SIGNETIND, 223, Small Cap
1427, Bimetal bearings, INE469A01019, BIMETAL, 223, Small Cap
1428, Zeal aqua, INE819S01017, ZEAL, 223, Small Cap
1429, Polson, INE339F01021, POLSON, 223, Small Cap
1430, Albert david, INE155C01010, ALBERTDA, 221, Small Cap
1431, Wintac, INE812C01016, WINTAC, 220, Small Cap
1432, Sakthi sugars, INE623A01011, SAKHTISUG, 220, Small Cap
1433, Kirloskar electric company, INE134B01017, KECL, 220, Small Cap
1434, Hind rectifiers, INE835D01023, HIRECT, 220, Small Cap
1435, Sunshield chemicals, INE199E01014, SUNSHIEL, 220, Small Cap
1436, Industrial prudential inv co lt, INE620D01011, INDPRUD, 219, Small Cap
1437, Noida toll bridge company, INE781B01015, NOIDATOLL, 219, Small Cap
1438, Svarnim trade udyog, INE730R01034, , 219, Small Cap
1439, Indian acrylics, INE862B01013, INDIANACRY, 219, Small Cap
1440, Coral laboratories, INE683E01017, CORALAB, 219, Small Cap
1441, Consolidated finvest holdings, INE025A01027, CONSOFINVT, 219, Small Cap
1442, Krebs biochemicals industries, INE268B01013, KREBSBIO, 219, Small Cap
1443, Rci industries technologies, INE140B01014, RCIIND, 218, Small Cap
1444, Karda constructions, INE278R01018, KARDA, 218, Small Cap
1445, Ginni filaments, INE424C01010, GINNIFILA, 218, Small Cap
1446, Manaksia steels, INE824Q01011, MANAKSTELTD, 218, Small Cap
1447, Haldyn glass  , INE506D01020, HALDYNGL, 218, Small Cap
1448, Dee kartavya finance, INE219N01011, DKARTAV, 217, Small Cap
1449, Steel exchange, INE503B01013, STEELXIND, 217, Small Cap
1450, Shervani industrial syndicate, INE011D01013, SHERVANI, 217, Small Cap
1451, Tiger logistics, INE906O01011, TIGERLOGS, 217, Small Cap
1452, De nora, INE244A01016, DENORA, 215, Small Cap
1453, Investment precision castings, INE155E01016, INVPREC, 214, Small Cap
1454, Country club hospitality holidays, INE652F01027, CCHHL, 214, Small Cap
1455, Birla cable, INE800A01015, BIRLACABLE, 214, Small Cap
1456, Elgi rubber company, INE819L01012, ELGIRUBCO, 214, Small Cap
1457, Gokul refoils solvent, INE020J01029, GOKUL, 214, Small Cap
1458, Career point, INE521J01018, CAREERP, 213, Small Cap
1459, Paramount communications, INE074B01023, PARACABLES, 213, Small Cap
1460, Shree global tradefin l t d, INE080I01025, SHRGLTR, 213, Small Cap
1461, Super sales, INE091C01017, SUPER, 213, Small Cap
1462, Kriti nutrients, INE798K01010, KRITINUT, 212, Small Cap
1463, Dynemic products, INE256H01015, DYNPRO, 212, Small Cap
1464, Modison metals, INE737D01021, MODISNME, 212, Small Cap
1465, Avantel, INE005B01019, AVANTEL, 211, Small Cap
1466, Fomento resorts hotels, INE241E01014, FOMEHOT, 211, Small Cap
1467, Alliance integrated metaliks, INE123D01016, AIML, 211, Small Cap
1468, Excel realty n infra, INE688J01015, EXCEL, 211, Small Cap
1469, Oscar investments, INE221D01018, OSCAR, 210, Small Cap
1470, Goodluck, INE127I01024, GOODLUCK, 209, Small Cap
1471, Bigbloc construction, INE412U01017, BIGBLOC, 209, Small Cap
1472, Radha madhav corporation, INE172H01014, RMCL, 208, Small Cap
1473, Himalaya food international, INE552B01010, HFIL, 208, Small Cap
1474, Ugar sugar works, INE071E01023, UGARSUGAR, 207, Small Cap
1475, Pix transmissions, INE751B01018, PIXTRANS, 205, Small Cap
1476, Prima plastics, INE573B01016, PRIMAPLA, 205, Small Cap
1477, Monarch networth capital, INE903D01011, MONARCH, 204, Small Cap
1478, Tt, INE592B01016, TTL, 204, Small Cap
1479, Ivp, INE043C01018, IVP, 204, Small Cap
1480, Bkm industries, INE831Q01016, BKMINDST, 204, Small Cap
1481, Vinyl chemicals, INE250B01029, VINYLINDIA, 203, Small Cap
1482, Cantabil retail, INE068L01016, CANTABIL, 203, Small Cap
1483, Stel holdings , INE577L01016, STEL, 202, Small Cap
1484, Jl morison, INE430D01015, JLMORI, 202, Small Cap
1485, Bcl industries, INE412G01016, BCLIL, 202, Small Cap
1486, Mawana sugars, INE636A01039, MAWANASUG, 202, Small Cap
1487, Modi rubber, INE832A01018, MODIRUBBER, 201, Small Cap
1488, Prabhat telecoms, INE171P01019, PTIL, 200, Small Cap
1489, Khemani distributors marketing, INE030U01025, KDML, 200, Small Cap
1490, Indo tech transformers, INE332H01014, INDOTECH, 198, Small Cap
1491, Electrotherm, INE822G01016, ELECTHERM, 198, Small Cap
1492, Ceinsys tech, INE016Q01014, CEINSYSTECH, 198, Small Cap
1493, Consolidated construction consortium, INE429I01024, CCCL, 197, Small Cap
1494, Bella casa fashion retail, INE344T01014, BELLACASA, 196, Small Cap
1495, Ador fontech, INE853A01022, ADORFO, 196, Small Cap
1496, Nitta gelatin, INE265B01019, NITTAGELA, 195, Small Cap
1497, Triton valves, INE440G01017, TRITONV, 195, Small Cap
1498, Archidply industries, INE877I01016, ARCHIDPLY, 195, Small Cap
1499, Yantra natural resources, INE903B01023, YANTRA, 195, Small Cap
1500, Umang dairies, INE864B01027, UMANGDAIR, 194, Small Cap
1501, Arman financial services, INE109C01017, ARMANFIN, 194, Small Cap
1502, Chd developers, INE659B01021, CHDDLTD, 193, Small Cap
1503, Apollo sindoori hotels, INE451F01016, APOLSINHOT, 193, Small Cap
1504, Abm knowledgeware, INE850B01026, ABMKNO, 193, Small Cap
1505, The united nilgiri tea estates company, INE458F01011, UNITEDTEA, 192, Small Cap
1506, Polygenta technologies, INE441D01020, POLTC, 192, Small Cap
1507, Cimmco, INE184C01028, CIMMCO, 192, Small Cap
1508, Shri jagdamba polymers, INE564J01026, SHRJAGP, 192, Small Cap
1509, Bambino agro industries, INE921D01013, BAMBINO, 191, Small Cap
1510, Integra engineering, INE984B01023, INTEGRAEN, 191, Small Cap
1511, Tci developers, INE662L01016, TCIDEVELOP, 190, Small Cap
1512, Nicco parks resorts, INE653C01022, NICCOPAR, 189, Small Cap
1513, Freshtrop fruits, INE795D01011, FRSHTRP, 189, Small Cap
1514, Kanpur plastipack, INE694E01014, KANPRPLA, 188, Small Cap
1515, Lkp finance, INE724A01017, LKPFIN, 188, Small Cap
1516, Bc power controls, INE905P01028, BCP, 187, Small Cap
1517, Jct, INE945A01026, JCTLTD$, 186, Small Cap
1518, Faze three, INE963C01033, FAZE3, 185, Small Cap
1519, Banswara syntex, INE629D01012, BANSWRAS, 185, Small Cap
1520, International conveyors, INE575C01027, INTLCONV, 185, Small Cap
1521, Sundaram brake linings, INE073D01013, SUNDRMBRAK, 185, Small Cap
1522, Mangalam organics, INE370D01013, MANORG, 183, Small Cap
1523, South paper mills, INE088G01014, STHINPA-B, 183, Small Cap
1524, Revathi equipment, INE617A01013, REVATHI, 182, Small Cap
1525, Dcm, INE498A01018, DCM, 182, Small Cap
1526, Cybertech systems software, INE214A01019, CYBERTECH, 182, Small Cap
1527, Goldiam international, INE025B01017, GOLDIAM, 180, Small Cap
1528, Global vectra helicorp, INE792H01019, GLOBALVECT, 180, Small Cap
1529, Indo borax chemicals, INE803D01013, INDOBORAX, 180, Small Cap
1530, Murudeshwar ceramics, INE692B01014, MURUDCERA, 180, Small Cap
1531, Nitesh estates, INE639K01016, NITESHEST, 179, Small Cap
1532, Gtl, INE043A01012, GTL$, 179, Small Cap
1533, Mallcom, INE389C01015, MALLCOM, 178, Small Cap
1534, Intense technologies, INE781A01025, INTENTECH, 178, Small Cap
1535, Supreme infrastructure, INE550H01011, SUPREMEINF, 177, Small Cap
1536, Karuturi global, INE299C01024, KGL, 176, Small Cap
1537, Grp, INE137I01015, GRPLTD, 176, Small Cap
1538, Sayaji industries, INE327G01024, SAYAJIIND, 175, Small Cap
1539, Madhucon projects, INE378D01032, MADHUCON, 174, Small Cap
1540, Hindustan organic chemicals, INE048A01011, HOCL, 173, Small Cap
1541, First financial services, INE141N01025, FIRFIN, 173, Small Cap
1542, Zodiac ventures, INE945J01027, MONEYMAST, 172, Small Cap
1543, Sumeet industries, INE235C01010, SUMEETINDS, 172, Small Cap
1544, Competent automobiles co, INE823B01015, COMPEAU, 171, Small Cap
1545, Rmg alloy steel, INE731F01037, RMGALLOY, 171, Small Cap
1546, National fittings, INE643C01015, NATFIT, 171, Small Cap
1547, Mahavir advanced remedies, INE716N01016, MAHAREM, 171, Small Cap
1548, Gujarat nre coke, INE110D01013, GUJNRECOKE, 171, Small Cap
1549, 20 microns, INE144J01027, 20MICRONS, 171, Small Cap
1550, Ess dee aluminium, INE825H01017, ESSDEE, 170, Small Cap
1551, Hindustan motors, INE253A01025, HINDMOTORS, 170, Small Cap
1552, Coral finance housing, INE558D01021, CORALFINAC, 170, Small Cap
1553, Harrisons malayalam, INE544A01019, HARRMALAYA, 170, Small Cap
1554, Ok play, INE870B01016, OKPLA, 168, Small Cap
1555, Baid leasing finance co, INE020D01014, BALFC, 168, Small Cap
1556, Pro fin capital services, INE732K01019, PROFINC, 168, Small Cap
1557, Chartered logistics, INE558F01026, CHLOGIST, 168, Small Cap
1558, Coromandel engineering company, INE312J01012, COROENGG, 167, Small Cap
1559, Oceanaa biotek industries, INE732P01018, OBIL, 167, Small Cap
1560, Shree ram urban infrastructure, INE164H01011, SHREERAM, 167, Small Cap
1561, Modern, INE251D01023, MODERN, 166, Small Cap
1562, Lakshmi electrical control systems, INE284C01018, LAKSELEC, 166, Small Cap
1563, Sakthi finance, INE302E01014, SAKTHIFIN, 166, Small Cap
1564, Visa steel, INE286H01012, VISA, 166, Small Cap
1565, Inditrade capital, INE347H01012, INDICAP, 166, Small Cap
1566, Vatsa music, INE816A01011, VATSAMUS, 166, Small Cap
1567, Sambhaav media, INE699B01027, SAMBHAAV, 166, Small Cap
1568, Accel frontline, INE020G01017, AFL, 165, Small Cap
1569, Jtl infra, INE391J01016, JTLINFRA, 164, Small Cap
1570, Talbros engineering, INE717E01013, TALBROSENG, 164, Small Cap
1571, Pradeep metals, INE770A01010, PRADPME, 164, Small Cap
1572, Superhouse, INE712B01010, SUPERHOUSE, 164, Small Cap
1573, Mazda, INE885E01034, MAZDALTD, 164, Small Cap
1574, Majestic auto, INE201B01022, MAJESAUT, 164, Small Cap
1575, Ferro alloys corporation, INE912A01026, FERROALL, 163, Small Cap
1576, Golden legand leasing finance, INE088E01019, GOLDLEG, 163, Small Cap
1577, Sicagen, INE176J01011, SICAGEN, 163, Small Cap
1578, Insilco, INE901A01011, INSILCO, 162, Small Cap
1579, Roto pumps, INE535D01029, ROTO, 162, Small Cap
1580, Gammon, INE259B01020, GAMMONIND, 162, Small Cap
1581, Mindteck, INE110B01017, MINDTECK, 161, Small Cap
1582, White organic agro, INE146C01019, WHITEORG, 161, Small Cap
1583, Autoline industries, INE718H01014, AUTOIND, 161, Small Cap
1584, Up hotels, INE726E01014, UPHOT, 161, Small Cap
1585, Tips industries, INE716B01011, TIPSINDLTD, 161, Small Cap
1586, Benares hotels, INE664D01019, BENARAS, 161, Small Cap
1587, Hindusthan urban infrastructure, INE799B01017, HUIL, 159, Small Cap
1588, Innovative tech pack, INE965C01038, INNOVTEC, 159, Small Cap
1589, Oswal agro mills, INE142A01012, OSWALAGRO, 159, Small Cap
1590, Mukta arts, INE374B01019, MUKTAARTS, 158, Small Cap
1591, Aimco pesticides, INE008B01013, AIMCOPEST, 158, Small Cap
1592, Captain polyplast, INE536P01013, CPL, 158, Small Cap
1593, India nivesh, INE131H01028, INDIANVSH, 158, Small Cap
1594, Mcnally sayaji engineering, INE105E01011, , 157, Small Cap
1595, Ismt, INE732F01019, ISMTLTD, 157, Small Cap
1596, International travel house, INE262B01016, ITHL, 157, Small Cap
1597, Morarjee textiles, INE161G01027, MORARJEE, 157, Small Cap
1598, Dolphin offshore enterprises, INE920A01011, DOLPHINOFF, 156, Small Cap
1599, Oil country tubular, INE591A01010, OILCOUNTUB, 156, Small Cap
1600, Rama phosphates, INE809A01024, RAMAPHO, 155, Small Cap
1601, Brooks laboratories, INE650L01011, BROOKS, 155, Small Cap
1602, Kesar terminals infrastructure, INE096L01025, KTIL, 155, Small Cap
1603, Castex technologies, INE068D01021, CASTEXTECH, 155, Small Cap
1604, Kothari petrochem, INE720A01015, KOTHARIPET, 155, Small Cap
1605, Sunstar realty development, INE338O01025, SRDL, 154, Small Cap
1606, Dhp, INE590D01016, DHPIND, 154, Small Cap
1607, Flexituff international, INE060J01017, FLEXITUFF, 154, Small Cap
1608, Dhabriya polywood, INE260R01016, DHABRIYA, 154, Small Cap
1609, Srs real infrastructure, INE953I01023, SRSREAL, 154, Small Cap
1610, Naga dhunseri group, INE756C01015, NDGL, 153, Small Cap
1611, Lloyds steels industries, INE093R01011, LLOYDSTEEL, 153, Small Cap
1612, Manas properties, INE800W01019, MANAS, 152, Small Cap
1613, Lkp securities, INE341H01023, LKPSEC, 152, Small Cap
1614, Khaitan chemicals fertilizers, INE745B01028, KHAICHEM, 151, Small Cap
1615, Pvp ventures, INE362A01016, PVP, 151, Small Cap
1616, Uttam value steels, INE292A01023, UTTAMVALUE, 151, Small Cap
1617, Sheetal cool products, INE501Y01019, SCPL, 151, Small Cap
1618, Maral overseas, INE882A01013, MARALOVER, 151, Small Cap
1619, R s software, INE165B01029, RSSOFTWARE, 150, Small Cap
1620, Garden silk mills, INE526A01016, GARDENSILK, 150, Small Cap
1621, Shilchar technologies, INE024F01011, SHILCTECH, 150, Small Cap
1622, Bharat gears, INE561C01019, BHARATGEAR, 150, Small Cap
1623, Mold tek technologies, INE835B01035, MOLDTEK, 149, Small Cap
1624, Onward technologies, INE229A01017, ONWARDTEC, 149, Small Cap
