Stock Symbol,Company Name,ISIN Code,Action,Quantity,Transaction Price,Brokerage,Transaction Charges,StampDuty,Segment,STT Paid/Not Paid,Remarks,Transaction Date,Exchange,
SKFIND,SKF INDIA LIMITED,INE640A01023,Buy,1,227.00,6.38,NA,NA,Rolling,STT Paid,icicidirect,20-Jun-2008,NSE,
SKFIND,SKF INDIA LIMITED,INE640A01023,Buy,3,227.00,19.13,NA,NA,Rolling,STT Paid,icicidirect,20-Jun-2008,NSE,
SKFIND,SKF INDIA LIMITED,INE640A01023,Sell,4,167.00,18.76,0.02,0.06,Rolling,STT Paid,icicidirect,11-Nov-2008,NSE,
SKFIND,SKF INDIA LIMITED,INE640A01023,Buy,1,1574.15,40.25,0.06,0.00,Rolling,STT Paid,icicidirect,02-Jun-2017,NSE,
SKFIND,SKF INDIA LIMITED,INE640A01023,Buy,1,1730.25,41.44,0.77,0.00,Rolling,STT Paid,icicidirect,03-Jul-2018,BSE,
SKFIND,SKF INDIA LIMITED,INE640A01023,Buy,2,2158.40,41.32,0.10,0.00,Rolling,STT Paid,icicidirect,04-Feb-2020,NSE,
SKFIND,SKF INDIA LIMITED,INE640A01023,Buy,1,1475.00,41.31,0.05,0.00,Rolling,STT Paid,icicidirect,05-Jun-2020,NSE,
SOLIN,SOLAR INDUSTRIES INDIA LIMITED,INE343H01029,Buy,2,1045.00,41.31,0.06,0.30,Rolling,STT Paid,icicidirect,06-Dec-2019,BSE,
STABAN,STATE BANK OF INDIA,INE062A01020,Buy,1,1440.00,28.09,0.05,0.15,Rolling,STT Paid,icicidirect,06-Oct-2008,NSE,
STABAN,STATE BANK OF INDIA,INE062A01020,Buy,1,1011.80,28.09,0.04,0.10,Rolling,STT Paid,icicidirect,02-Dec-2008,NSE,
STABAN,STATE BANK OF INDIA,INE062A01020,Buy,1,1943.50,27.58,0.07,0.19,Rolling,STT Paid,icicidirect,18-Feb-2010,NSE,
STABAN,STATE BANK OF INDIA,INE062A01020,Sell,2,2427.55,40.91,0.17,0.00,Rolling,STT Paid,icicidirect,01-Jan-2013,NSE,
STABAN,STATE BANK OF INDIA,INE062A01020,Sell,1,2288.30,39.33,0.08,0.00,Rolling,STT Paid,icicidirect,11-Feb-2013,NSE,
STABAN,STATE BANK OF INDIA,INE062A01020,Buy,10,191.53,39.33,0.07,0.00,Rolling,STT Paid,icicidirect,31-Mar-2014,NSE,
STABAN,STATE BANK OF INDIA,INE062A01020,Buy,10,295.50,40.25,0.11,0.00,Rolling,STT Paid,icicidirect,05-May-2017,NSE,
STABAN,STATE BANK OF INDIA,INE062A01020,Buy,4,285.90,33.75,0.05,0.90,Rolling,STT Paid,icicidirect,09-Nov-2018,BSE,
STABAN,STATE BANK OF INDIA,INE062A01020,Buy,50,195.00,86.35,0.34,1.09,Rolling,STT Paid,icicidirect,21-Jul-2020,NSE,
STETEC,STERLITE TECHNOLOGIES LIMITED,INE089C01029,Buy,20,126.65,41.31,0.06,0.00,Rolling,STT Paid,icicidirect,30-Jan-2020,NSE,
STETEC,STERLITE TECHNOLOGIES LIMITED,INE089C01029,Buy,50,67.80,41.31,0.07,0.00,Rolling,STT Paid,icicidirect,13-Mar-2020,NSE,
SUMCH,SUMITOMO CHEMICAL INDIA LTD,INE258G01013,Buy,25,233.00,51.57,0.13,0.30,TT,STT Paid,icicidirect,01-Feb-2020,NSE,
SUNFAS,SUNDRAM FASTENERS LIMITED,INE387A01021,Buy,4,501.90,41.31,0.04,0.60,Rolling,STT Paid,icicidirect,30-Jan-2020,NSE,
SUNFAS,SUNDRAM FASTENERS LIMITED,INE387A01021,Buy,4,304.95,35.99,0.03,0.00,Rolling,STT Paid,icicidirect,27-Apr-2020,NSE,
SUNFIN,SUNDARAM FINANCE LTD,INE660A01013,Buy,1,1571.40,41.31,0.05,0.00,Rolling,STT Paid,icicidirect,07-Sep-2018,NSE,
SUNPHA,SUN PHARMACEUTICAL INDUSTRIES,INE044A01036,Buy,1,622.55,16.85,0.02,0.06,Rolling,STT Paid,icicidirect,25-Apr-2014,NSE,
SUNPHA,SUN PHARMACEUTICAL INDUSTRIES,INE044A01036,Buy,1,593.80,16.68,0.02,0.06,Rolling,STT Paid,icicidirect,26-May-2014,NSE,
SUNPHA,SUN PHARMACEUTICAL INDUSTRIES,INE044A01036,Buy,1,633.90,16.85,0.02,0.06,Rolling,STT Paid,icicidirect,25-Jun-2014,NSE,
SUNPHA,SUN PHARMACEUTICAL INDUSTRIES,INE044A01036,Buy,1,766.85,16.85,0.03,0.08,Rolling,STT Paid,icicidirect,25-Jul-2014,NSE,
SUNPHA,SUN PHARMACEUTICAL INDUSTRIES,INE044A01036,Buy,1,863.50,16.85,0.03,0.09,Rolling,STT Paid,icicidirect,25-Aug-2014,NSE,
SUNPHA,SUN PHARMACEUTICAL INDUSTRIES,INE044A01036,Buy,1,775.55,16.85,0.03,0.08,Rolling,STT Paid,icicidirect,25-Sep-2014,NSE,
SUNPHA,SUN PHARMACEUTICAL INDUSTRIES,INE044A01036,Buy,1,804.40,16.85,0.03,0.08,Rolling,STT Paid,icicidirect,27-Oct-2014,NSE,
SUNPHA,SUN PHARMACEUTICAL INDUSTRIES,INE044A01036,Buy,1,839.05,16.85,0.03,0.08,Rolling,STT Paid,icicidirect,25-Nov-2014,NSE,
SUNPHA,SUN PHARMACEUTICAL INDUSTRIES,INE044A01036,Buy,1,809.50,16.85,0.03,0.08,Rolling,STT Paid,icicidirect,26-Dec-2014,NSE,
SUNPHA,SUN PHARMACEUTICAL INDUSTRIES,INE044A01036,Buy,1,754.70,17.25,0.03,0.00,Rolling,STT Paid,icicidirect,10-Oct-2016,NSE,
SUNPHA,SUN PHARMACEUTICAL INDUSTRIES,INE044A01036,Buy,1,676.25,17.25,0.03,1.00,Rolling,STT Paid,icicidirect,10-Nov-2016,NSE,
SUNPHA,SUN PHARMACEUTICAL INDUSTRIES,INE044A01036,Buy,1,678.30,17.25,0.03,1.00,Rolling,STT Paid,icicidirect,12-Dec-2016,NSE,
SUNPHA,SUN PHARMACEUTICAL INDUSTRIES,INE044A01036,Buy,1,633.00,17.25,0.02,1.00,Rolling,STT Paid,icicidirect,10-Jan-2017,NSE,
SUNPHA,SUN PHARMACEUTICAL INDUSTRIES,INE044A01036,Buy,1,659.90,17.25,0.02,1.00,Rolling,STT Paid,icicidirect,10-Feb-2017,NSE,
SUNPHA,SUN PHARMACEUTICAL INDUSTRIES,INE044A01036,Buy,1,686.45,17.25,0.03,1.00,Rolling,STT Paid,icicidirect,10-Mar-2017,NSE,
SUNPHA,SUN PHARMACEUTICAL INDUSTRIES,INE044A01036,Buy,2,592.75,34.98,0.05,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,BSE,
SUNPHA,SUN PHARMACEUTICAL INDUSTRIES,INE044A01036,Buy,12,426.15,45.28,0.11,0.00,Rolling,STT Paid,icicidirect,04-Feb-2020,NSE,
SUNPHA,SUN PHARMACEUTICAL INDUSTRIES,INE044A01036,Buy,10,325.00,41.31,0.07,0.00,Rolling,STT Paid,icicidirect,23-Mar-2020,NSE,
SUNTV,SUN TV NETWORK LIMITED,INE424H01027,Buy,10,272.00,41.31,0.06,0.30,Rolling,STT Paid,icicidirect,03-Apr-2020,NSE,
SUPIND,SUPREME INDUSTRIES LTD,INE195A01028,Buy,1,1157.00,33.26,0.04,0.00,Rolling,STT Paid,icicidirect,02-Jun-2017,NSE,
SUPIND,SUPREME INDUSTRIES LTD,INE195A01028,Buy,1,1186.45,35.01,0.04,0.00,Rolling,STT Paid,icicidirect,04-Apr-2018,NSE,
SYMLIM,SYMPHONY LIMITED,INE225D01027,Buy,1,1122.65,9.94,0.02,0.30,Rolling,STT Paid,icicidirect,05-Dec-2019,NSE,
SYMLIM,SYMPHONY LIMITED,INE225D01027,Buy,4,1123.15,39.78,0.10,0.00,Rolling,STT Paid,icicidirect,05-Dec-2019,NSE,
TATCHE,TATA CHEMICALS LTD,INE092A01019,Buy,3,192.00,16.18,0.02,0.06,Rolling,STT Paid,icicidirect,06-Oct-2008,NSE,
TATCHE,TATA CHEMICALS LTD,INE092A01019,Sell,3,172.50,14.54,0.02,0.05,Rolling,STT Paid,icicidirect,11-Nov-2008,NSE,
TATCHE,TATA CHEMICALS LTD,INE092A01019,Buy,2,640.05,36.80,0.05,0.00,Rolling,STT Paid,icicidirect,02-Jun-2017,NSE,
TATCHE,TATA CHEMICALS LTD,INE092A01019,Buy,2,711.15,41.31,0.04,0.00,Rolling,STT Paid,icicidirect,04-Apr-2018,NSE,
TATCHE,TATA CHEMICALS LTD,INE092A01019,Buy,9,258.45,37.18,0.05,0.00,Rolling,STT Paid,icicidirect,13-Mar-2020,NSE,
TATCHE,TATA CHEMICALS LTD,INE092A01019,Buy,1,258.40,4.13,0.01,0.00,Rolling,STT Paid,icicidirect,13-Mar-2020,NSE,
TATCHE,TATA CHEMICALS LTD,INE092A01019,Buy,5,207.80,20.64,0.02,0.00,Rolling,STT Paid,icicidirect,24-Mar-2020,NSE,
TATCHE,TATA CHEMICALS LTD,INE092A01019,Buy,5,208.00,20.66,0.02,0.00,Rolling,STT Paid,icicidirect,24-Mar-2020,NSE,
TATCO,TATA COFFEE LTD,INE493A01027,Buy,8,134.00,30.82,0.04,0.00,Rolling,STT Paid,icicidirect,16-Jun-2017,NSE,
TATCO,TATA COFFEE LTD,INE493A01027,Buy,7,162.45,33.55,0.04,0.00,Rolling,STT Paid,icicidirect,01-Nov-2017,NSE,
TATCO,TATA COFFEE LTD,INE493A01027,Buy,11,97.75,31.73,0.03,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,NSE,
TATCO,TATA COFFEE LTD,INE493A01027,Buy,1,64.05,1.03,0.00,0.00,Rolling,STT Paid,icicidirect,13-Mar-2020,NSE,
TATCO,TATA COFFEE LTD,INE493A01027,Buy,39,64.05,40.28,0.06,0.00,Rolling,STT Paid,icicidirect,13-Mar-2020,NSE,
TATCO,TATA COFFEE LTD,INE493A01027,Buy,50,50.10,41.31,0.06,0.00,Rolling,STT Paid,icicidirect,24-Mar-2020,NSE,
TATELX,TATA ELXSI LIMITED,INE670A01012,Buy,6,201.00,11.24,NA,NA,Rolling,STT Paid,icicidirect,03-Mar-2008,NSE,
TATELX,TATA ELXSI LIMITED,INE670A01012,Buy,9,201.00,16.85,NA,NA,Rolling,STT Paid,icicidirect,03-Mar-2008,NSE,
TATELX,TATA ELXSI LIMITED,INE670A01012,Buy,10,194.00,28.09,NA,NA,Rolling,STT Paid,icicidirect,04-Mar-2008,NSE,
TATELX,TATA ELXSI LIMITED,INE670A01012,Sell,25,103.00,28.09,0.09,0.26,Rolling,STT Paid,icicidirect,11-Nov-2008,NSE,
TATELX,TATA ELXSI LIMITED,INE670A01012,Buy,1,964.65,28.46,0.03,0.00,Rolling,STT Paid,icicidirect,29-Oct-2018,NSE,
TATGLO,TATA CONSUMER PRODUCTS LIMITED,INE192A01025,Buy,1,682.00,19.16,0.02,0.06,Rolling,STT Paid,icicidirect,06-Oct-2008,NSE,
TATGLO,TATA CONSUMER PRODUCTS LIMITED,INE192A01025,Sell,1,537.00,15.08,0.02,0.05,Rolling,STT Paid,icicidirect,11-Nov-2008,NSE,
TATGLO,TATA CONSUMER PRODUCTS LIMITED,INE192A01025,Buy,7,156.35,31.47,0.04,0.00,Rolling,STT Paid,icicidirect,02-Jun-2017,NSE,
TATGLO,TATA CONSUMER PRODUCTS LIMITED,INE192A01025,Buy,5,227.10,33.50,0.04,0.00,Rolling,STT Paid,icicidirect,01-Nov-2017,NSE,
TATGLO,TATA CONSUMER PRODUCTS LIMITED,INE192A01025,Buy,5,212.85,31.40,0.03,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,NSE,
TATGLO,TATA CONSUMER PRODUCTS LIMITED,INE192A01025,Buy,4,1.00,0.00,0.00,0.00,Rolling,STT Not Paid,tata chemical,31-Mar-2020,NSE,
TATGLO,TATA CONSUMER PRODUCTS LIMITED,INE192A01025,Buy,10,368.00,41.32,0.13,0.00,Rolling,STT Paid,icicidirect,17-Jun-2020,NSE,
TATMOT,TATA MOTORS LIMITED,INE155A01022,Buy,12,580.00,58.65,NA,NA,Rolling,STT Paid,icicidirect,22-Jan-2008,NSE,
TATMOT,TATA MOTORS LIMITED,INE155A01022,Sell,10,753.00,63.46,NA,NA,Rolling,STT Paid,icicidirect,15-Feb-2008,NSE,
TATMOT,TATA MOTORS LIMITED,INE155A01022,Buy,2,501.60,28.09,NA,NA,Rolling,STT Paid,icicidirect,11-Jun-2008,NSE,
TATMOT,TATA MOTORS LIMITED,INE155A01022,Buy,16,0.00,0.00,0.00,0.00,Rolling,STT Paid,manual,02-Jan-2013,NSE,
TATMOT,TATA MOTORS LIMITED,INE155A01022,Sell,11,289.90,26.87,0.11,0.00,Rolling,STT Paid,icicidirect,11-Feb-2013,NSE,
TATMOT,TATA MOTORS LIMITED,INE155A01022,Sell,9,289.90,21.99,0.09,0.00,Rolling,STT Paid,icicidirect,11-Feb-2013,NSE,
TATMOT,TATA MOTORS LIMITED,INE155A01022,Buy,5,399.85,39.33,0.07,0.00,Rolling,STT Paid,icicidirect,31-Mar-2014,NSE,
TATMOT,TATA MOTORS LIMITED,INE155A01022,Buy,3,374.60,33.16,0.04,0.00,Rolling,STT Paid,icicidirect,08-Sep-2017,NSE,
TATMOT,TATA MOTORS LIMITED,INE155A01022,Buy,3,184.45,16.33,0.02,0.00,Rolling,STT Paid,icicidirect,09-Oct-2018,NSE,
TATMOT,TATA MOTORS LIMITED,INE155A01022,Buy,6,171.10,30.29,0.03,0.00,Rolling,STT Paid,icicidirect,29-Oct-2018,NSE,
TATMOT,TATA MOTORS LIMITED,INE155A01022,Buy,35,91.70,41.31,0.07,0.00,Rolling,STT Paid,icicidirect,13-Mar-2020,NSE,
TATPOW,TATA POWER CO LTD,INE245A01021,Buy,1,821.00,23.06,0.03,0.09,Rolling,STT Paid,icicidirect,07-Oct-2008,NSE,
TATPOW,TATA POWER CO LTD,INE245A01021,Sell,1,743.00,20.87,0.03,0.07,Rolling,STT Paid,icicidirect,14-Nov-2008,NSE,
TATPOW,TATA POWER CO LTD,INE245A01021,Buy,13,81.55,30.48,0.04,0.00,Rolling,STT Paid,icicidirect,02-Jun-2017,NSE,
TATPOW,TATA POWER CO LTD,INE245A01021,Buy,12,83.55,29.58,0.03,0.00,Rolling,STT Paid,icicidirect,04-Apr-2018,NSE,
TATPOW,TATA POWER CO LTD,INE245A01021,Buy,107,40.10,37.99,0.09,0.90,Rolling,STT Paid,icicidirect,12-Mar-2020,NSE,
TATPOW,TATA POWER CO LTD,INE245A01021,Buy,6,40.10,2.13,0.01,0.00,Rolling,STT Paid,icicidirect,12-Mar-2020,NSE,
TATPOW,TATA POWER CO LTD,INE245A01021,Buy,87,40.10,30.89,0.08,0.00,Rolling,STT Paid,icicidirect,12-Mar-2020,NSE,
TATSTE,TATA STEEL LIMITED,INE081A01012,Buy,2,349.75,19.65,0.02,0.07,Rolling,STT Paid,icicidirect,06-Oct-2008,NSE,
TATSTE,TATA STEEL LIMITED,INE081A01012,Buy,3,179.90,15.16,0.02,0.05,Rolling,STT Paid,icicidirect,14-Nov-2008,NSE,
TATSTE,TATA STEEL LIMITED,INE081A01012,Sell,5,386.70,39.33,0.07,0.00,Rolling,STT Paid,icicidirect,11-Feb-2013,NSE,
TATSTE,TATA STEEL LIMITED,INE081A01012,Buy,11,469.00,44.50,0.19,0.00,Rolling,STT Paid,icicidirect,25-Jan-2017,NSE,
TATSTE,TATA STEEL LIMITED,INE081A01012,Buy,3,556.20,41.31,0.05,0.00,Rolling,STT Paid,icicidirect,03-Jul-2018,NSE,
TATSTE,TATA STEEL LIMITED,INE081A01012,Buy,29,316.70,81.32,0.20,0.00,Rolling,STT Paid,icicidirect,11-Mar-2020,NSE,
TATSTE,TATA STEEL LIMITED,INE081A01012,Buy,6,316.70,16.82,0.04,0.00,Rolling,STT Paid,icicidirect,11-Mar-2020,NSE,
TCS,TATA CONSULTANCY SERVICES LTD,INE467B01029,Buy,10,826.50,69.65,NA,NA,Rolling,STT Paid,icicidirect,28-Jan-2008,NSE,
TCS,TATA CONSULTANCY SERVICES LTD,INE467B01029,Sell,8,529.50,35.70,0.15,0.42,Rolling,STT Paid,icicidirect,25-Nov-2008,NSE,
TCS,TATA CONSULTANCY SERVICES LTD,INE467B01029,Sell,1,1266.40,35.57,0.05,0.00,Rolling,STT Paid,icicidirect,01-Jan-2013,NSE,
TCS,TATA CONSULTANCY SERVICES LTD,INE467B01029,Buy,2,0.00,0.00,0.00,0.00,Rolling,STT Paid,manual,02-Jan-2013,NSE,
TCS,TATA CONSULTANCY SERVICES LTD,INE467B01029,Sell,1,1416.00,13.11,0.05,0.00,Rolling,STT Paid,icicidirect,11-Feb-2013,NSE,
TCS,TATA CONSULTANCY SERVICES LTD,INE467B01029,Sell,1,1416.00,13.11,0.05,0.00,Rolling,STT Paid,icicidirect,11-Feb-2013,NSE,
TCS,TATA CONSULTANCY SERVICES LTD,INE467B01029,Sell,1,1416.00,13.11,0.05,0.00,Rolling,STT Paid,icicidirect,11-Feb-2013,NSE,
TCS,TATA CONSULTANCY SERVICES LTD,INE467B01029,Buy,1,2113.80,39.33,0.08,0.00,Rolling,STT Paid,icicidirect,31-Mar-2014,NSE,
TCS,TATA CONSULTANCY SERVICES LTD,INE467B01029,Buy,1,2413.25,20.81,0.09,0.00,Rolling,STT Paid,icicidirect,19-Sep-2016,NSE,
TCS,TATA CONSULTANCY SERVICES LTD,INE467B01029,Buy,1,2358.60,20.34,0.09,1.00,Rolling,STT Paid,icicidirect,18-Oct-2016,NSE,
TCS,TATA CONSULTANCY SERVICES LTD,INE467B01029,Buy,1,2114.55,18.24,0.08,1.00,Rolling,STT Paid,icicidirect,18-Nov-2016,NSE,
TCS,TATA CONSULTANCY SERVICES LTD,INE467B01029,Buy,1,2269.85,19.58,0.08,0.00,Rolling,STT Paid,icicidirect,19-Dec-2016,NSE,
TCS,TATA CONSULTANCY SERVICES LTD,INE467B01029,Buy,1,2271.00,19.59,0.08,1.00,Rolling,STT Paid,icicidirect,18-Jan-2017,NSE,
TCS,TATA CONSULTANCY SERVICES LTD,INE467B01029,Buy,1,2449.95,21.13,0.09,0.00,Rolling,STT Paid,icicidirect,20-Feb-2017,NSE,
TCS,TATA CONSULTANCY SERVICES LTD,INE467B01029,Buy,1,2486.95,21.45,0.09,0.00,Rolling,STT Paid,icicidirect,20-Mar-2017,NSE,
TCS,TATA CONSULTANCY SERVICES LTD,INE467B01029,Buy,8,0.00,0.00,0.00,0.00,Rolling,STT Not Paid,icicidirect,05-Jun-2018,NSE,
TCS,TATA CONSULTANCY SERVICES LTD,INE467B01029,Buy,1,1924.60,41.31,0.06,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,NSE,
TCS,TATA CONSULTANCY SERVICES LTD,INE467B01029,Buy,5,2109.50,93.39,0.23,2.40,Rolling,STT Paid,icicidirect,04-Feb-2020,NSE,
TECMAH,TECH MAHINDRA LIMITED,INE669C01036,Buy,4,383.70,41.31,0.05,0.00,Rolling,STT Paid,icicidirect,31-Jul-2017,NSE,
TECMAH,TECH MAHINDRA LIMITED,INE669C01036,Buy,2,616.05,36.35,0.04,0.00,Rolling,STT Paid,icicidirect,01-Feb-2018,NSE,
TECMAH,TECH MAHINDRA LIMITED,INE669C01036,Buy,1,712.00,21.01,0.04,0.00,Rolling,STT Paid,icicidirect,02-Jan-2019,BSE,
TECMAH,TECH MAHINDRA LIMITED,INE669C01036,Buy,3,510.95,41.31,0.03,0.00,Rolling,STT Paid,icicidirect,23-Mar-2020,NSE,
TECMAH,TECH MAHINDRA LIMITED,INE669C01036,Buy,10,539.70,47.80,0.19,0.00,Rolling,STT Paid,icicidirect,17-Jun-2020,NSE,
THOCOO,THOMAS COOK (INDIA) LTD,INE332A01027,Buy,5,219.90,31.61,0.04,0.00,Rolling,STT Paid,icicidirect,15-Jun-2017,NSE,
THOCOO,THOMAS COOK (INDIA) LTD,INE332A01027,Buy,2,236.15,13.94,0.02,0.00,Rolling,STT Paid,icicidirect,01-Feb-2018,NSE,
THOCOO,THOMAS COOK (INDIA) LTD,INE332A01027,Buy,3,236.15,20.90,0.02,0.00,Rolling,STT Paid,icicidirect,01-Feb-2018,NSE,
THOCOO,THOMAS COOK (INDIA) LTD,INE332A01027,Buy,4,244.35,28.84,0.04,0.30,Rolling,STT Paid,icicidirect,26-Apr-2019,NSE,
THOCOO,THOMAS COOK (INDIA) LTD,INE332A01027,Buy,2,47.25,1.29,0.00,0.00,Rolling,STT Paid,icicidirect,11-Feb-2020,NSE,
THOCOO,THOMAS COOK (INDIA) LTD,INE332A01027,Buy,46,47.35,29.70,0.05,0.00,Rolling,STT Paid,icicidirect,11-Feb-2020,NSE,
THOCOO,THOMAS COOK (INDIA) LTD,INE332A01027,Buy,16,47.30,10.32,0.02,0.00,Rolling,STT Paid,icicidirect,11-Feb-2020,NSE,
THOCOO,THOMAS COOK (INDIA) LTD,INE332A01027,Buy,100,32.45,41.31,0.07,0.00,Rolling,STT Paid,icicidirect,13-Mar-2020,NSE,
THYTEC,THYROCARE TECHNOLOGIES LIMITED,INE594H01019,Buy,1,531.75,15.69,0.02,0.00,Rolling,STT Paid,icicidirect,12-Mar-2019,NSE,
THYTEC,THYROCARE TECHNOLOGIES LIMITED,INE594H01019,Buy,1,531.75,15.69,0.02,1.50,Rolling,STT Paid,icicidirect,12-Mar-2019,NSE,
THYTEC,THYROCARE TECHNOLOGIES LIMITED,INE594H01019,Buy,10,492.90,43.64,0.11,0.00,Rolling,STT Paid,icicidirect,16-Mar-2020,NSE,
TITIND,TITAN COMPANY LIMITED,INE280A01028,Buy,2,467.75,26.90,0.03,0.00,Rolling,STT Paid,icicidirect,30-May-2017,NSE,
TITIND,TITAN COMPANY LIMITED,INE280A01028,Buy,2,643.15,37.95,0.04,0.00,Rolling,STT Paid,icicidirect,18-Sep-2017,NSE,
TITIND,TITAN COMPANY LIMITED,INE280A01028,Buy,1,641.90,18.94,0.02,0.00,Rolling,STT Paid,icicidirect,01-Nov-2017,NSE,
TITIND,TITAN COMPANY LIMITED,INE280A01028,Buy,1,910.00,26.85,0.03,0.00,Rolling,STT Paid,icicidirect,04-Apr-2018,NSE,
TITIND,TITAN COMPANY LIMITED,INE280A01028,Buy,1,932.00,27.50,0.05,0.00,Rolling,STT Paid,icicidirect,02-Jan-2019,BSE,
TITIND,TITAN COMPANY LIMITED,INE280A01028,Buy,3,961.65,41.32,0.10,0.00,Rolling,STT Paid,icicidirect,17-Jun-2020,NSE,
TRENT,TRENT LTD LAKME LTD,INE849A01020,Buy,4,250.75,28.84,0.04,0.00,Rolling,STT Paid,icicidirect,09-Jun-2017,NSE,
TRENT,TRENT LTD LAKME LTD,INE849A01020,Buy,3,345.35,30.57,0.03,0.00,Rolling,STT Paid,icicidirect,04-Apr-2018,NSE,
TRENT,TRENT LTD LAKME LTD,INE849A01020,Buy,2,530.00,20.66,0.04,0.00,Rolling,STT Paid,icicidirect,18-Jun-2020,NSE,
TRENT,TRENT LTD LAKME LTD,INE849A01020,Buy,2,529.95,20.66,0.04,0.00,Rolling,STT Paid,icicidirect,18-Jun-2020,NSE,
TRENT,TRENT LTD LAKME LTD,INE849A01020,Buy,2,531.85,31.39,0.04,0.00,Rolling,STT Paid,icicidirect,18-Jun-2020,NSE,
TTKPRE,TTK PRESTIGE LTD,INE690A01010,Buy,1,6364.10,56.36,0.21,0.00,Rolling,STT Paid,icicidirect,18-Jul-2017,NSE,
TTKPRE,TTK PRESTIGE LTD,INE690A01010,Buy,1,5750.00,50.91,0.13,0.30,Rolling,STT Paid,icicidirect,24-Dec-2019,NSE,
TUBIN,TUBE INVESTMENTS OF INDIA LTD,INE974X01010,Buy,5,239.20,35.29,0.04,0.00,Rolling,STT Paid,icicidirect,04-Apr-2018,NSE,
TUBIN,TUBE INVESTMENTS OF INDIA LTD,INE974X01010,Buy,3,353.50,31.29,0.03,0.00,Rolling,STT Paid,icicidirect,02-Jan-2019,NSE,
TUBINV,CHOLAMANDALAM FIN HOLDINGS LTD,INE149A01033,Buy,2,683.20,39.28,0.05,0.00,Rolling,STT Paid,icicidirect,02-Jun-2017,NSE,
TUBINV,CHOLAMANDALAM FIN HOLDINGS LTD,INE149A01033,Buy,2,621.95,36.83,0.77,0.00,Rolling,STT Paid,icicidirect,03-Jul-2018,BSE,
TUBINV,CHOLAMANDALAM FIN HOLDINGS LTD,INE149A01033,Buy,4,284.00,33.52,0.03,0.00,Rolling,STT Paid,icicidirect,27-Apr-2020,NSE,
TVSSRI,TVS SRICHAKRA LIMITED,INE421C01016,Buy,1,2320.00,41.32,0.09,0.00,Rolling,STT Paid,icicidirect,26-Oct-2018,BSE,
TVSSRI,TVS SRICHAKRA LIMITED,INE421C01016,Sell,1,1686.20,41.31,0.04,0.00,Rolling,STT Paid,icicidirect,07-Jan-2020,NSE,
TVSSRI,TVS SRICHAKRA LIMITED,INE421C01016,Buy,1,1702.65,15.08,0.04,0.00,Rolling,STT Paid,icicidirect,13-Jan-2020,NSE,
TVSSRI,TVS SRICHAKRA LIMITED,INE421C01016,Buy,2,1702.70,30.15,0.07,0.00,Rolling,STT Paid,icicidirect,13-Jan-2020,NSE,
UFLLIM,UFLEX LIMITED,INE516A01017,Buy,4,284.30,33.55,0.03,0.30,Rolling,STT Paid,icicidirect,28-May-2018,NSE,
UFLLIM,UFLEX LIMITED,INE516A01017,Buy,4,283.00,33.40,0.05,0.00,Rolling,STT Paid,icicidirect,09-Oct-2018,BSE,
ULTCEM,ULTRATECH CEMENT LIMITED,INE481G01011,Buy,4,629.00,28.09,NA,NA,Rolling,STT Paid,icicidirect,06-Jun-2008,NSE,
ULTCEM,ULTRATECH CEMENT LIMITED,INE481G01011,Sell,4,347.00,28.09,0.05,0.14,Rolling,STT Paid,icicidirect,11-Nov-2008,NSE,
ULTCEM,ULTRATECH CEMENT LIMITED,INE481G01011,Buy,3,3665.00,94.83,0.41,0.00,Rolling,STT Paid,icicidirect,25-Jan-2017,NSE,
ULTCEM,ULTRATECH CEMENT LIMITED,INE481G01011,Buy,1,3972.95,41.32,0.13,0.00,Rolling,STT Paid,icicidirect,05-Dec-2018,BSE,
ULTCEM,ULTRATECH CEMENT LIMITED,INE481G01011,Buy,1,3850.45,41.32,0.13,0.58,Rolling,STT Paid,icicidirect,21-Jul-2020,NSE,
UNIBR,UNITED BREWERIES LTD,INE686F01025,Buy,1,795.30,22.86,0.03,0.00,Rolling,STT Paid,icicidirect,30-May-2017,NSE,
UNIBR,UNITED BREWERIES LTD,INE686F01025,Buy,1,1061.35,31.32,0.03,0.00,Rolling,STT Paid,icicidirect,01-Nov-2017,NSE,
UNIBR,UNITED BREWERIES LTD,INE686F01025,Buy,1,1260.00,37.18,0.04,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,NSE,
UNIBR,UNITED BREWERIES LTD,INE686F01025,Buy,6,1252.50,66.55,0.21,0.30,Rolling,STT Paid,icicidirect,06-Nov-2019,BSE,
UNIP,UPL LIMITED,INE628A01036,Buy,7,736.90,44.49,0.19,0.00,Rolling,STT Paid,icicidirect,25-Jan-2017,NSE,
UNIP,UPL LIMITED,INE628A01036,Buy,3,0.00,0.00,0.00,0.00,Rolling,STT Not Paid,icicidirect,15-Jul-2019,NSE,
UNIP,UPL LIMITED,INE628A01036,Buy,10,265.65,41.31,0.06,0.00,Rolling,STT Paid,icicidirect,23-Mar-2020,NSE,
UNISPI,UNITED SPIRITS LIMITED,INE854D01024,Buy,1,1127.00,28.09,0.04,0.11,Rolling,STT Paid,icicidirect,07-Oct-2008,NSE,
